Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
22000839;Olives denoyautees coupees    ;5.000;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;27/03/2018 ;09:45:28
14002081;HUILE OLEOR 5L               ;4.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;27/03/2018 ;09:51:21
14014717;SUCRE GLACE EL MORDJANE 700G  ;12.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;27/03/2018 ;09:50:34
14011159;LAIT ENT PDRE INST BORJOT 500G;12.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;27/03/2018 ;09:49:56
15004633;FLEURIAL 250 GRS BARQUETTE    ;120.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;ELSALGER1;;;27/03/2018 ;09:49:20
11001531;INDUSTRIEL 02 ROULEAUX        ;18.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;27/03/2018 ;09:47:43
31027802;METALIQUE 10P                 ;3.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;27/03/2018 ;09:47:01
31017304;MICROFIBRE A RAYURES 36062    ;8.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;27/03/2018 ;09:46:45
22000271;FRAISE 1CAT LOCAL             ;5.130;FRUITS ET LEGUMES             ;22;FRUITS ET LEGUMES;22;Cession interne;ELSALGER1;;;27/03/2018 ;09:46:22
11002806;MIRAPLUS PAPIER ALUMINIUM 200M;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;27/03/2018 ;09:51:48
