Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;DATE;HEURE
12010235;CotexMouchoirsenBoitedoubleouv;2.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;15/11/2018 ;14:52:03
12007426;WAFA Boite petit Model        ;1.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;15/11/2018 ;14:51:17
12007834;MOUCHOIRS EN BOITE CUBIQUE X80;1.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;15/11/2018 ;14:52:17
11001531;INDUSTRIEL 02 ROULEAUX        ;6.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;15/10/2018 ;14:09:51
31007297;CHIFFON MICROFIBRES ;5.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;15/10/2018 ;14:09:30
11006485;DESO AMBITION 750ML  LAVANDE  ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;14/12/2018 ;14:32:59
31001989;VILEDA  SERPILLERE TEXTILE    ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;14/12/2018 ;15:32:36
31019013;ROULEAUX ALUMINIUM  300M      ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;14/12/2018 ;11:20:56
32014894;RUBAN ADHESIF TECHNO 3422     ;5.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;14/12/2018 ;14:32:41
32012931;PAPIER CADEAU PM 50?70 CM     ;4.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;14/12/2018 ;14:32:19
11001531;INDUSTRIEL 02 ROULEAUX        ;12.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;14/12/2018 ;11:24:09
11001531;INDUSTRIEL 02 ROULEAUX        ;6.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;14/12/2018 ;11:21:08
31022520;TABUNA SGB501                 ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;14/12/2018 ;11:20:40
11001522;simple 02 rouleaux            ;14.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;14/11/2018 ;10:39:57
31018582;CUILLERE GF                   ;21.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;14/11/2018 ;12:38:43
31018581;FOUCHETTE                     ;18.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;14/11/2018 ;12:39:15
11001523;IMPRIME E 02 ROULEAUX         ;10.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;14/11/2018 ;14:34:21
10001131;Lalla Khedidja 0,5l           ;12.000;BOISSONS                      ;10;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;14/11/2018 ;10:29:41
33015924;FLIGHT BAG LIGHT 48CM BLACK   ;1.000;LOISIR - JOUETS               ;33;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;14/11/2018 ;15:35:09
32006141;SCOTCH TRANSPARENT EN POCHETTE;2.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;14/11/2018 ;10:40:11
11004504;DESOD LORAGE ROSE BLA 750ML  ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;14/10/2018 ;11:00:38
11005392;INSECT SPECIALCAFARDSLIQUI500M;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;14/10/2018 ;11:05:39
11001531;INDUSTRIEL 02 ROULEAUX        ;12.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;14/10/2018 ;13:33:47
31018581;FOUCHETTE                     ;20.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;14/10/2018 ;13:32:05
31018582;CUILLERE GF                   ;20.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;14/10/2018 ;13:31:54
32013597;MARQUEUR PERMANENT TETE       ;5.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;14/10/2018 ;11:26:06
11001531;INDUSTRIEL 02 ROULEAUX        ;12.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;14/10/2018 ;11:05:59
30001298;D 026  MONOBLOC 4P/INT/C3M    ;2.000;BRICOLAGE                     ;30;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;13/11/2018 ;10:48:14
31009691;S-VISCOSE 50/70 180 GM        ;100.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;13/11/2018 ;10:09:41
31018582;CUILLERE GF                   ;12.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;13/10/2018 ;10:16:52
31018581;FOUCHETTE                     ;12.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;13/10/2018 ;10:16:42
31019013;ROULEAUX ALUMINIUM  300M      ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;13/10/2018 ;10:46:55
30006627;PILE  1100 NI-MH              ;1.000;BRICOLAGE                     ;30;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;13/09/2018 ;09:48:29
35003093;EAU DEMINERALISEE 5 L         ;4.000;AUTO                          ;35;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;13/09/2018 ;09:30:45
11001992;Rouleaux en aluminium menager ;2.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;13/09/2018 ;08:37:12
31014383;COTEX SERVIETTES DE TABLE ORIG;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;13/09/2018 ;11:19:29
31000745;ZIP MASTER                    ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;13/09/2018 ;11:19:41
32021375;RAMETTES PRENIEUM A4 80GR     ;28.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;13/09/2018 ;11:12:05
32020080;RAMETTES A4 80GR              ;20.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;13/09/2018 ;11:12:15
32012566;RAME DE PAPIER VERTEX A4 80G  ;18.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;13/09/2018 ;11:12:39
31027797;SERVIETTES DE TABLE ELEGANCEX2;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;13/09/2018 ;11:19:06
31014280;PAPIER FILM 30 M              ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;13/09/2018 ;11:18:57
31029093;FILM ETIRABLE ALIMENTAIRE10M  ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;13/09/2018 ;11:18:42
31019017;PAPIER CUISSON 5M             ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;13/09/2018 ;11:18:31
31029095;FILM ETIRABLE ALIMENTAIRE 200M;3.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;13/09/2018 ;11:18:22
31027799;SERVIETTES DE TABLE COLOR X80 ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;13/09/2018 ;11:19:18
31029092;ALUMINIUM ALIMENTAIRE 5M      ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;13/09/2018 ;11:17:53
31019017;PAPIER CUISSON 5M             ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;13/09/2018 ;11:17:43
31019018;PAPIER CUISSON 10M            ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;13/09/2018 ;11:17:20
31019017;PAPIER CUISSON 5M             ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;13/09/2018 ;11:16:55
32028181;PAPIER CADEAU FLEURS 4700     ;38.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;13/09/2018 ;11:16:23
32014741;CHEMISE DOSSIER 50 F  TECHNO 9;2.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;13/09/2018 ;11:13:09
32020079;RAMETTES A4 75GR              ;2.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;13/09/2018 ;11:12:58
31029090;SERVIETTE PAPIER BLANCHE 80PCS;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;13/09/2018 ;11:19:59
31026941;SAC POUBELLE 55 65CM          ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;13/09/2018 ;11:20:23
31029123;SAC POUBELLE CLEANY           ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;13/09/2018 ;11:20:38
32018486;Anneaux elastique 400g        ;1.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;13/09/2018 ;11:21:08
11000333;ROULEAU ALUMINUM 30M          ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;13/09/2018 ;11:22:25
31019020;ROULEAUX ALUMINIUM 10M        ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;13/09/2018 ;11:17:33
31026270;FILM ALIMENTAIRE 50M 30CM     ;4.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;13/09/2018 ;11:17:04
35003198;DOUBLE FACE GM                ;2.000;AUTO                          ;35;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;12/11/2018 ;14:30:35
31029497;PLUMEAU DEMONTABLE REF CW3260 ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;12/11/2018 ;14:30:11
31017299;BROSSE POUSSIERE MANCHE 320   ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;12/11/2018 ;14:29:57
31029202;COUTEAU DE BOUCHER 300MM      ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;12/11/2018 ;11:41:49
31029202;COUTEAU DE BOUCHER 300MM      ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;12/11/2018 ;11:41:33
11001522;simple 02 rouleaux            ;16.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;12/11/2018 ;11:20:27
31019013;ROULEAUX ALUMINIUM  300M      ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;12/11/2018 ;11:20:44
31004891;COUTEAUX BOUCHER 26 CM        ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;12/11/2018 ;11:41:13
12020406;LINGETTES BEBES BELLO 72 P    ;2.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;12/11/2018 ;14:31:13
12013735;SELPAK MOUCH CUB  48          ;1.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;12/11/2018 ;14:31:25
31010129;COUTEAU  BOUCHER  30 CM       ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;12/11/2018 ;11:40:49
32027099;CISEAUX 3D SECURITY 13CM      ;1.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;12/11/2018 ;14:34:20
32013600;MARQUEUR PERMANENT            ;1.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;12/11/2018 ;14:34:09
32028192;STYLO A BILLE ICE FUN SKY BLEU;3.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;12/11/2018 ;14:34:00
32006141;SCOTCH TRANSPARENT EN POCHETTE;2.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;12/11/2018 ;14:32:35
35002995;MICROFIBRE ABSORBENT REF:3040 ;1.000;AUTO                          ;35;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;12/11/2018 ;14:32:25
32012947;REGISTRE  -  4 Mains  70 gr   ;1.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;12/11/2018 ;14:32:04
31025152;COUTEAU BOUCHER 1558-4        ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;12/11/2018 ;11:41:03
12010234;CotexMouchoirsCompacteenBoite*;1.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;12/11/2018 ;14:31:36
32027082;REGLE FLEXIBLE 30CM           ;1.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;12/11/2018 ;14:32:14
31001918;VILEDA  PELLE ET BROSSE       ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;12/11/2018 ;14:29:47
11005392;INSECT SPECIALCAFARDSLIQUI500M;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;12/10/2018 ;11:14:18
11001161;FORCE EXPRESSE                ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;12/10/2018 ;11:13:43
35002993;MICROFIBRE 4070               ;7.000;AUTO                          ;35;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;12/09/2018 ;12:28:50
10000945;FARDEAU.EAU MINER NAT 50 CL   ;8.000;BOISSONS                      ;10;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;12/09/2018 ;12:33:04
11001531;INDUSTRIEL 02 ROULEAUX        ;12.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;12/09/2018 ;12:28:19
32006141;SCOTCH TRANSPARENT EN POCHETTE;1.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;12/09/2018 ;12:26:33
30008265;SCOTCH PETIT MODELE PMTRAN    ;1.000;BRICOLAGE                     ;30;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;12/09/2018 ;12:24:50
12022028;PK LINGETTE BEBE WAFA         ;1.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;12/09/2018 ;12:22:35
31024757;CORBEILLE VENISE DENTELLE     ;4.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;12/09/2018 ;12:28:40
11006452;LAVETTE INOX 6 PS GM          ;2.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;12/09/2018 ;12:29:52
11001531;INDUSTRIEL 02 ROULEAUX        ;18.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;12/09/2018 ;12:31:22
31022520;TABUNA SGB501                 ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;12/09/2018 ;12:31:32
11003646;Essuie Tout Cotex Basico      ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;12/09/2018 ;12:32:36
31016724;GOBELET TRANSPARENT           ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;12/09/2018 ;12:33:26
31000632;SERVIETTES DE TABLE 100       ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;11/12/2018 ;11:56:36
31027797;SERVIETTES DE TABLE ELEGANCEX2;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;11/12/2018 ;11:55:12
11000259;FILM ETIRABLE 10M             ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;11/12/2018 ;11:54:57
32012566;RAME DE PAPIER VERTEX A4 80G  ;8.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;11/12/2018 ;11:53:29
11004036;ESSUIE TOUT BASICO 3+1        ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;11/12/2018 ;11:51:19
11001524;IMPRIME E 04 ROULEAUX         ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;11/12/2018 ;11:50:50
31007940;Serviette 30x30/ 80 UT Imprime;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;11/12/2018 ;12:00:05
31029093;FILM ETIRABLE ALIMENTAIRE10M  ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;11/12/2018 ;12:00:35
31014383;COTEX SERVIETTES DE TABLE ORIG;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;11/12/2018 ;12:01:11
12010234;CotexMouchoirsCompacteenBoite*;2.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;11/12/2018 ;11:50:35
32012566;RAME DE PAPIER VERTEX A4 80G  ;2.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;11/12/2018 ;12:03:09
11006710;LAVETTE GRATA 3 PS ESSADA     ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;11/12/2018 ;11:57:06
30008047;CHIFFON ABSORBENT  AUTO       ;1.000;BRICOLAGE                     ;30;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;11/12/2018 ;11:58:15
31027316;SERVIETTE DE TABLE CLASS      ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;11/12/2018 ;11:59:21
31027316;SERVIETTE DE TABLE CLASS      ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;11/12/2018 ;12:02:46
11006714;LAVETTE INOX 2 PS             ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;11/12/2018 ;11:58:59
11005392;INSECT SPECIALCAFARDSLIQUI500M;2.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;11/12/2018 ;11:14:37
11001524;IMPRIME E 04 ROULEAUX         ;2.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;11/12/2018 ;11:41:57
12010233;CotexMouchoirsenBoiteEco*150  ;1.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;11/12/2018 ;11:42:33
11004036;ESSUIE TOUT BASICO 3+1        ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;11/12/2018 ;11:44:04
11002468;Essuie-toutCotexClassic4Roulea;2.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;11/12/2018 ;11:44:49
31019931;METALLIQUE 6 PIECE            ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;11/12/2018 ;11:58:40
11001522;simple 02 rouleaux            ;6.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;11/12/2018 ;11:15:05
12007834;MOUCHOIRS EN BOITE CUBIQUE X80;5.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;11/12/2018 ;11:50:02
11004036;ESSUIE TOUT BASICO 3+1        ;2.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;11/12/2018 ;11:49:03
11001522;simple 02 rouleaux            ;2.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;11/12/2018 ;11:46:41
32025932;AGRAFEUSE VER V 1847          ;2.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;11/10/2018 ;12:26:13
32022536;POCHETTE PERFOREE 4194        ;24.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;11/10/2018 ;12:25:21
14003383;SACHET CARRE 1KG  CHAMSI      ;30.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;11/10/2018 ;12:06:36
31027802;METALIQUE 10P                 ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;11/10/2018 ;11:36:48
31021761;CORBEILLE A LINGE             ;12.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;11/10/2018 ;12:24:22
12011624;Polishmeuble                  ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;11/10/2018 ;13:39:30
31014170;Microfibre 30*40              ;5.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;11/10/2018 ;11:36:34
11001531;INDUSTRIEL 02 ROULEAUX        ;12.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;11/10/2018 ;11:36:17
31022457;PANIER ON OSIER 1PCS          ;3.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;11/10/2018 ;10:06:52
11003661;Action Polish(pulverisateur500;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;11/10/2018 ;13:39:43
11000982;FORCE EXPRESSE DESODORISANT   ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;11/10/2018 ;13:41:22
20000747;poulet a la creme             ;0.095;CHARCUTERIE/TRAITEUR          ;20;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;11/10/2018 ;13:43:21
20000749;riz  espagnol                 ;0.125;CHARCUTERIE/TRAITEUR          ;20;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;11/10/2018 ;13:43:41
23000873;TARTE VARIEE BEUREE X 2       ;1.000;BOULANGERIE / PATISSERIE      ;23;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;11/10/2018 ;13:44:18
22001158;OLIVE VIOLETTE IMP            ;0.088;FRUITS ET LEGUMES             ;22;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;11/10/2018 ;13:44:38
11001827;Desodorisant  LOrage  Marine ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;11/10/2018 ;14:21:06
12023248;LINGETTE BIMBIES 2+1          ;1.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;11/10/2018 ;14:21:49
31022520;TABUNA SGB501                 ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;11/10/2018 ;14:49:47
31020640;COUTEAU DE BOUCHER            ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;11/10/2018 ;16:04:02
31004882;COUTEAUX 12 CM DROIT          ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;11/10/2018 ;16:04:19
31029197;COUTEAU BOUCHER ROUGE 350MM   ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;11/10/2018 ;16:04:31
11000984;FORCE EXPRESSE DESODORISANT   ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;11/10/2018 ;13:39:53
11005421;PDAM300MLFRAICHEURRUISSEAUX   ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;11/10/2018 ;13:40:43
11004633;AEROSOL LAVANDE 300ML         ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;11/10/2018 ;13:40:55
11005436;PDAM300MLTERREARIDEANTI-TABAC ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;11/10/2018 ;13:41:10
20000424;PATE VOLAILLE NOU  MONDE      ;0.088;CHARCUTERIE/TRAITEUR          ;20;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;11/10/2018 ;13:44:55
11005984;AIR WICK RECHA LIFE SCEN 250ML;2.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;11/10/2018 ;13:41:35
12000499;MOLFYX,LINGETTES SACHET 70    ;2.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;11/10/2018 ;13:41:51
23000722;ASSORTIMENT DE  2 PATISSERIES ;1.000;BOULANGERIE / PATISSERIE      ;23;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;11/10/2018 ;13:42:32
20000571;SALADE DE RIZ                 ;0.065;CHARCUTERIE/TRAITEUR          ;20;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;11/10/2018 ;13:42:50
24000153;MERGUEZ SPECIAL ARDIS LS      ;0.106;BOUCHERIE / VOLAILLE          ;24;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;11/10/2018 ;13:43:08
